2025-10-22T20:59:30.835337Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1536, idx: 23
2025-10-22T20:59:30.844543Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 23
2025-10-22T20:59:30.845269Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1664, idx: 24
2025-10-22T20:59:30.854602Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 24
2025-10-22T20:59:30.855417Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1792, idx: 25
2025-10-22T20:59:30.864385Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 25
2025-10-22T20:59:30.874462Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 26
2025-10-22T20:59:30.884282Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 26
2025-10-22T20:59:30.884667Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 128, idx: 27
2025-10-22T20:59:30.894298Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 27
2025-10-22T20:59:30.894444Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 256, idx: 28
2025-10-22T20:59:30.904253Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 28
2025-10-22T20:59:30.904444Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 384, idx: 29
2025-10-22T20:59:30.914314Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 29
2025-10-22T20:59:30.914579Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 512, idx: 30
2025-10-22T20:59:30.924381Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 30
2025-10-22T20:59:30.924668Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 640, idx: 31
2025-10-22T20:59:30.934473Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 31
2025-10-22T20:59:30.934776Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 768, idx: 0
2025-10-22T20:59:30.944393Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 0
2025-10-22T20:59:30.944703Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 896, idx: 1
2025-10-22T20:59:30.954434Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 1
2025-10-22T20:59:30.954790Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1024, idx: 2
2025-10-22T20:59:30.964629Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 2
2025-10-22T20:59:30.964928Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1152, idx: 3
2025-10-22T20:59:30.974830Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 3
2025-10-22T20:59:30.975519Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1280, idx: 4
2025-10-22T20:59:30.984667Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 4
2025-10-22T20:59:30.985089Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1408, idx: 5
2025-10-22T20:59:30.994615Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 5
2025-10-22T20:59:30.995058Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1536, idx: 6
2025-10-22T20:59:31.004385Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 6
2025-10-22T20:59:31.004684Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1664, idx: 7
2025-10-22T20:59:31.014521Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 7
2025-10-22T20:59:31.014806Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1792, idx: 8
2025-10-22T20:59:31.024429Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 8
2025-10-22T20:59:31.034374Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 9
2025-10-22T20:59:31.044700Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 9
2025-10-22T20:59:31.044951Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 128, idx: 10
2025-10-22T20:59:31.054563Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 10
2025-10-22T20:59:31.055282Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 256, idx: 11
2025-10-22T20:59:31.064813Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 11
2025-10-22T20:59:31.065132Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 384, idx: 12
2025-10-22T20:59:31.074438Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 12
2025-10-22T20:59:31.075095Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 512, idx: 13
2025-10-22T20:59:31.084502Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 13
2025-10-22T20:59:31.084773Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 640, idx: 14
2025-10-22T20:59:31.094508Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 14
2025-10-22T20:59:31.094704Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 768, idx: 15
2025-10-22T20:59:31.104535Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 15
2025-10-22T20:59:31.104787Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 896, idx: 16
2025-10-22T20:59:31.114278Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 16
2025-10-22T20:59:31.114529Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1024, idx: 17
2025-10-22T20:59:31.125042Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 17
2025-10-22T20:59:31.125301Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1152, idx: 18
2025-10-22T20:59:31.134822Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 18
